date,state,place,latitude,longitude,depth_km,magnitude,risk_label
2023-08-16,Uttarakhand,Koyna Region,29.423,78.8388,37.36,3.7,0
2020-11-16,Himachal Pradesh,Delhi NCR,11.7461,94.1086,69.4,6.9,1
2020-03-15,Telangana,Bhuj Region,16.9289,71.9986,112.22,7.6,1
2016-05-12,Himachal Pradesh,Bangalore Region,30.5534,89.2947,16.92,4.1,0
2015-05-13,Gujarat,Koyna Region,35.7888,92.49,12.96,5.6,1
2009-08-24,Sikkim,Himalayan Belt,10.4171,69.9319,114.95,6.4,1
2004-01-22,Uttarakhand,Bhuj Region,26.7103,68.2348,109.52,5.3,0
2005-07-27,Kerala,Delhi NCR,24.4407,77.3272,36.08,3.5,0
2005-06-08,Himachal Pradesh,Koyna Region,17.949,77.229,66.53,5.1,0
2002-10-05,Uttarakhand,Nicobar Islands,34.2505,70.9927,25.79,5.3,0
2019-12-07,Tamil Nadu,Koyna Region,14.249,68.0592,113.78,7.6,1
2020-04-10,Rajasthan,Koyna Region,7.2296,89.4091,95.8,7.6,1
2000-04-02,Telangana,Himalayan Belt,32.1193,86.8132,54.4,4.5,0
2012-06-24,Manipur,Bangalore Region,33.3811,83.9099,106.06,3.6,0
2006-10-07,Kerala,Koyna Region,14.1626,72.0371,37.45,7.2,1
2009-08-05,Telangana,Bhuj Region,20.3001,71.8701,75.59,8.2,1
2006-05-25,Sikkim,Himalayan Belt,26.5692,87.7995,24.15,3.8,0
2002-09-17,Kerala,Delhi NCR,10.0094,74.9789,19.7,5.5,1
2012-12-31,Telangana,Delhi NCR,33.263,97.5767,72.32,6.2,1
2000-09-04,Meghalaya,Delhi NCR,14.3578,80.3956,23.32,7.5,1
2006-06-06,Karnataka,Andaman Sea,33.3822,96.9689,5.32,7.9,1
2014-03-15,Nagaland,Northeast India,18.4888,79.6982,78.55,5.8,1
2019-02-14,Tamil Nadu,Nicobar Islands,25.7435,87.6963,34.97,4.3,0
2002-03-17,Himachal Pradesh,Bangalore Region,19.5635,91.2935,67.99,5.1,0
2007-03-18,Gujarat,Delhi NCR,8.5797,93.03,73.68,4.6,0
2008-03-14,Uttarakhand,Koyna Region,33.6839,70.0161,58.98,3.8,0
2003-09-10,Andaman and Nicobar Islands,Bhuj Region,6.434,95.3223,5.67,7.5,1
2018-04-30,Karnataka,Bhuj Region,15.7012,94.4403,9.24,4.5,0
2021-06-27,Karnataka,Andaman Sea,19.3075,83.6492,12.14,7.3,1
2013-05-13,Meghalaya,Bhuj Region,32.7059,88.9755,65.99,5.1,0
2003-12-13,Tamil Nadu,Nicobar Islands,28.1742,76.5093,68.25,4.2,0
2001-12-28,Tamil Nadu,Bangalore Region,29.6907,82.811,73.91,7.0,1
2006-05-17,Karnataka,Himalayan Belt,32.0727,95.3704,80.27,7.8,1
2011-08-13,Andhra Pradesh,Bhuj Region,26.057,85.1859,91.59,6.2,1
2013-06-23,Assam,Himalayan Belt,15.3994,71.4314,104.62,3.3,0
2003-09-12,Kerala,Northeast India,19.8571,96.2199,37.89,7.9,1
2005-06-15,Meghalaya,Bangalore Region,20.9528,94.6187,16.53,4.9,0
2000-01-30,Sikkim,Northeast India,29.359,95.3925,22.67,8.0,1
2004-03-30,Karnataka,Andaman Sea,8.1822,86.7098,8.26,8.4,1
2021-06-26,Himachal Pradesh,Bhuj Region,22.5388,97.7988,15.47,7.3,1
2001-01-27,Nagaland,Bhuj Region,12.2587,82.14,8.7,6.2,1
2017-07-04,Meghalaya,Northeast India,9.9991,74.3549,14.65,4.6,0
2017-10-02,Andhra Pradesh,Himalayan Belt,15.489,84.8735,70.27,3.0,0
2001-10-08,Andaman and Nicobar Islands,Nicobar Islands,21.2606,85.5384,100.15,4.7,0
2021-02-18,Tamil Nadu,Delhi NCR,10.431,76.154,8.72,5.8,1
2001-12-30,Kerala,Bhuj Region,20.3445,69.1979,102.58,5.8,1
2000-03-25,Gujarat,Andaman Sea,21.0164,75.8453,88.67,4.5,0
2024-06-02,Meghalaya,Andaman Sea,33.8142,76.7953,94.03,5.2,0
2009-11-13,Telangana,Andaman Sea,21.1861,82.3065,29.7,6.2,1
2010-05-18,Kerala,Bangalore Region,9.4876,96.3369,30.51,3.5,0
2020-11-23,Kerala,Himalayan Belt,14.401,90.8139,52.04,5.9,1
2007-11-23,Nagaland,Bhuj Region,13.5026,88.5002,41.24,4.5,0
2019-12-21,Nagaland,Bangalore Region,7.3824,70.4796,73.58,3.1,0
2004-01-28,Nagaland,Koyna Region,29.3676,71.2302,83.18,6.7,1
2020-01-17,Manipur,Delhi NCR,16.7059,83.8242,89.45,3.2,0
2014-04-16,Tamil Nadu,Koyna Region,8.0316,71.8034,62.08,3.2,0
2023-03-28,Kerala,Delhi NCR,21.3371,94.5624,14.41,3.4,0
2019-12-07,Meghalaya,Bhuj Region,14.1912,77.8173,31.97,3.2,0
2002-01-04,Himachal Pradesh,Bangalore Region,17.1041,82.7405,95.51,5.8,1
2015-11-17,Andaman and Nicobar Islands,Delhi NCR,11.1916,73.1694,58.32,8.0,1
2009-06-30,Andhra Pradesh,Nicobar Islands,19.8165,71.0718,43.09,5.7,1
2010-06-01,Maharashtra,Himalayan Belt,17.582,85.7791,95.41,3.1,0
2017-09-04,Nagaland,Delhi NCR,26.5023,70.8839,103.03,5.5,1
2022-05-12,Himachal Pradesh,Northeast India,17.1894,82.2037,54.51,4.4,0
2012-10-30,Telangana,Bhuj Region,32.8359,69.2749,50.35,5.6,1
2010-08-02,Nagaland,Nicobar Islands,19.4965,75.9112,6.36,7.2,1
2014-01-06,Kerala,Himalayan Belt,15.9195,73.3564,108.91,6.1,1
2002-08-29,Sikkim,Northeast India,14.8123,87.3605,10.83,3.6,0
2007-10-01,Meghalaya,Bangalore Region,22.3584,85.6613,57.18,6.0,1
2020-07-17,Nagaland,Nicobar Islands,9.731,68.5289,111.69,8.1,1
2019-04-18,Sikkim,Himalayan Belt,26.0939,84.4834,9.46,8.0,1
2001-12-31,Andaman and Nicobar Islands,Bangalore Region,16.6596,68.6964,62.51,4.5,0
2013-11-18,Uttarakhand,Bhuj Region,20.7731,85.9155,23.3,8.0,1
2015-08-06,Maharashtra,Bhuj Region,26.9464,73.6569,119.9,3.7,0
2019-04-24,Manipur,Delhi NCR,31.9041,77.2365,85.05,5.7,1
2020-05-07,Gujarat,Northeast India,9.6631,84.7912,43.67,8.1,1
2010-01-05,Himachal Pradesh,Bhuj Region,35.351,80.8668,113.82,7.4,1
2006-02-17,Karnataka,Himalayan Belt,34.4641,79.4733,96.72,3.9,0
2010-02-25,Nagaland,Andaman Sea,18.5726,72.3967,22.84,4.9,0
2015-08-22,Rajasthan,Himalayan Belt,9.9396,89.7435,92.46,4.1,0
2007-11-21,Gujarat,Koyna Region,30.8286,90.2218,70.64,8.1,1
2017-03-08,Andaman and Nicobar Islands,Delhi NCR,23.3354,78.7024,86.56,5.9,1
2003-05-01,Maharashtra,Nicobar Islands,18.1942,70.1183,13.52,3.3,0
2018-07-21,Rajasthan,Delhi NCR,33.0495,86.103,30.98,6.6,1
2015-10-10,Meghalaya,Northeast India,6.1761,72.4562,44.64,6.7,1
2011-01-19,Andaman and Nicobar Islands,Himalayan Belt,14.5273,81.9393,69.27,4.9,0
2014-10-04,Gujarat,Andaman Sea,26.9434,84.2482,83.53,3.9,0
2019-02-20,Meghalaya,Himalayan Belt,15.5877,94.2706,52.29,5.5,1
2010-04-30,Meghalaya,Northeast India,20.0324,73.8657,28.62,3.9,0
2003-01-17,Maharashtra,Nicobar Islands,26.9598,87.1876,96.18,8.2,1
2015-11-26,Kerala,Andaman Sea,19.3915,75.8766,59.56,6.1,1
2014-07-05,Kerala,Bhuj Region,33.499,94.8262,6.11,3.0,0
2001-08-14,Manipur,Andaman Sea,15.3227,97.7816,19.12,4.6,0
2011-08-31,Sikkim,Bhuj Region,9.9638,93.6522,28.66,7.8,1
2006-08-28,Gujarat,Northeast India,15.3158,76.0143,117.5,3.2,0
2004-05-31,Andaman and Nicobar Islands,Bangalore Region,29.7545,77.5759,80.35,8.4,1
2003-02-17,Karnataka,Bhuj Region,27.1047,74.3693,33.23,8.2,1
2012-01-28,Himachal Pradesh,Northeast India,23.9466,76.2578,88.97,7.9,1
2022-05-07,Gujarat,Bangalore Region,30.1241,85.7972,10.55,6.9,1
2015-05-08,Himachal Pradesh,Bhuj Region,6.285,82.1814,58.65,4.1,0
2002-11-09,Maharashtra,Himalayan Belt,34.0487,70.6608,41.68,7.3,1
2004-10-12,Karnataka,Himalayan Belt,14.0391,78.9895,117.04,3.7,0
2024-07-23,Manipur,Nicobar Islands,13.0875,70.4396,104.1,4.3,0
2002-07-30,Andhra Pradesh,Himalayan Belt,11.5921,84.3384,12.89,5.3,0
2014-02-11,Karnataka,Bangalore Region,13.8001,95.005,88.97,6.0,1
2010-06-14,Gujarat,Bangalore Region,8.7099,95.1908,15.26,6.2,1
2014-03-16,Maharashtra,Andaman Sea,14.8076,68.9168,5.42,8.5,1
2015-03-23,Meghalaya,Andaman Sea,31.4491,74.6242,70.46,5.9,1
2004-07-11,Gujarat,Northeast India,23.6535,91.9347,73.57,4.2,0
2007-11-11,Gujarat,Nicobar Islands,13.1357,82.0899,76.38,4.5,0
2013-01-30,Andaman and Nicobar Islands,Bhuj Region,9.9295,70.6577,105.74,5.5,1
2016-09-01,Gujarat,Delhi NCR,21.1432,77.8466,57.17,7.1,1
2018-05-09,Karnataka,Himalayan Belt,17.6135,96.4431,106.85,4.7,0
2000-12-20,Sikkim,Delhi NCR,30.263,80.4214,66.53,3.1,0
2018-12-22,Andhra Pradesh,Bangalore Region,30.533,88.0745,33.35,5.8,1
2014-02-26,Manipur,Bhuj Region,10.7376,78.6889,101.16,4.2,0
2018-04-05,Meghalaya,Bangalore Region,10.5226,74.0459,65.69,6.0,1
2009-03-30,Andhra Pradesh,Bangalore Region,12.928,90.9173,116.47,7.8,1
2013-05-05,Manipur,Andaman Sea,32.7883,88.234,26.53,7.8,1
2008-01-09,Nagaland,Delhi NCR,15.4459,94.0699,21.07,3.3,0
2008-10-13,Uttarakhand,Delhi NCR,35.7365,86.1365,53.54,3.5,0
2009-08-17,Karnataka,Bhuj Region,16.4061,68.9626,39.24,4.7,0
2016-03-08,Andaman and Nicobar Islands,Delhi NCR,27.2458,76.7045,116.04,5.1,0
2004-05-21,Andhra Pradesh,Nicobar Islands,20.2359,84.85,34.67,6.3,1
2012-06-16,Himachal Pradesh,Bhuj Region,15.2627,96.16,85.66,7.5,1
2001-05-27,Rajasthan,Nicobar Islands,26.4481,85.7102,82.18,3.7,0
2013-07-14,Nagaland,Himalayan Belt,9.1496,79.2338,73.15,5.0,0
2017-09-26,Maharashtra,Bhuj Region,12.2943,82.1606,103.42,3.5,0
2023-03-27,Meghalaya,Delhi NCR,18.842,79.7089,6.07,3.2,0
2017-11-16,Manipur,Delhi NCR,18.0985,71.3387,113.53,6.7,1
2012-07-13,Assam,Bhuj Region,28.0973,89.8119,74.16,7.0,1
2007-06-19,Tamil Nadu,Bangalore Region,17.4187,91.6001,73.93,3.3,0
2013-12-13,Nagaland,Himalayan Belt,11.8891,95.3596,75.49,4.2,0
2023-03-16,Gujarat,Northeast India,23.1744,81.3646,29.59,4.6,0
2021-04-22,Karnataka,Delhi NCR,10.8267,83.1381,64.7,6.5,1
2008-07-29,Gujarat,Northeast India,15.4236,77.8194,74.7,3.9,0
2012-08-15,Telangana,Delhi NCR,30.481,72.8669,101.75,3.8,0
2020-04-20,Tamil Nadu,Northeast India,29.5593,94.2413,63.07,5.8,1
2008-04-11,Andaman and Nicobar Islands,Delhi NCR,19.6231,83.1063,74.14,5.5,1
2017-03-14,Telangana,Andaman Sea,34.5808,97.3305,7.13,5.2,0
2016-11-22,Andaman and Nicobar Islands,Andaman Sea,17.5986,85.6517,63.07,4.9,0
2004-10-21,Nagaland,Koyna Region,12.9751,85.3033,115.88,7.3,1
2018-04-29,Uttarakhand,Himalayan Belt,14.3593,90.1634,52.39,7.9,1
2010-06-05,Sikkim,Delhi NCR,8.9952,77.9602,86.64,7.1,1
2001-08-13,Telangana,Himalayan Belt,14.2794,92.6808,30.2,6.1,1
2016-04-09,Tamil Nadu,Andaman Sea,34.3796,87.6144,44.37,5.1,0
2000-09-10,Andaman and Nicobar Islands,Bangalore Region,22.8827,68.4749,68.42,6.1,1
2022-02-10,Maharashtra,Himalayan Belt,28.3347,85.761,11.79,5.3,0
2023-03-14,Uttarakhand,Nicobar Islands,34.9123,91.3298,9.34,4.9,0
2020-10-19,Himachal Pradesh,Bhuj Region,31.6415,93.7237,109.07,6.4,1
2001-09-28,Andhra Pradesh,Andaman Sea,27.8626,91.5559,102.79,5.0,0
2018-10-14,Karnataka,Bangalore Region,22.4984,81.4835,37.25,6.0,1
2000-08-26,Nagaland,Bhuj Region,11.303,95.7086,20.89,4.6,0
2020-11-27,Sikkim,Delhi NCR,27.663,84.4101,61.59,7.1,1
2002-04-27,Telangana,Nicobar Islands,34.7894,90.6076,66.12,4.0,0
2007-06-29,Sikkim,Delhi NCR,21.6171,69.1202,86.28,5.1,0
2017-06-05,Himachal Pradesh,Northeast India,6.6229,82.8412,93.98,5.4,0
2012-04-23,Nagaland,Northeast India,25.8157,90.4219,83.1,8.0,1
2021-07-20,Gujarat,Nicobar Islands,22.9758,83.4476,25.46,3.4,0
2012-03-02,Rajasthan,Bangalore Region,30.7222,86.1699,35.0,6.5,1
2000-01-10,Assam,Himalayan Belt,9.8005,80.1669,43.57,3.4,0
2000-05-04,Sikkim,Himalayan Belt,16.2527,86.7159,116.07,4.8,0
2009-12-24,Assam,Bangalore Region,27.2604,92.005,104.58,4.4,0
2016-07-07,Karnataka,Northeast India,22.5484,95.3475,61.41,8.4,1
2012-04-21,Uttarakhand,Bangalore Region,21.3578,79.8965,39.66,7.7,1
2018-06-28,Rajasthan,Himalayan Belt,24.6499,90.4272,40.57,8.1,1
2010-02-27,Andaman and Nicobar Islands,Northeast India,10.5962,74.8211,111.35,4.9,0
2000-01-18,Uttarakhand,Bangalore Region,29.8749,77.9554,117.81,4.5,0
2015-02-10,Sikkim,Koyna Region,33.1415,68.4261,81.74,7.4,1
2003-12-01,Andhra Pradesh,Northeast India,29.8047,84.3756,112.92,4.5,0
2021-08-17,Uttarakhand,Bhuj Region,20.9783,79.6556,33.92,7.4,1
2019-02-12,Himachal Pradesh,Delhi NCR,21.7121,68.3407,58.73,7.1,1
2007-10-22,Himachal Pradesh,Koyna Region,17.0071,79.4728,57.67,5.1,0
2021-04-12,Meghalaya,Himalayan Belt,15.1727,72.0091,110.19,5.1,0
2021-12-02,Himachal Pradesh,Delhi NCR,9.9504,81.0413,60.23,3.3,0
2007-08-10,Karnataka,Northeast India,17.433,88.6708,83.28,3.3,0
2006-08-03,Andhra Pradesh,Bangalore Region,35.6645,75.8331,90.88,3.8,0
2014-05-26,Manipur,Delhi NCR,20.0034,68.9308,36.14,7.1,1
2017-11-27,Manipur,Bhuj Region,13.2443,76.1875,117.87,7.3,1
2003-06-21,Uttarakhand,Andaman Sea,26.3991,73.7237,38.08,4.1,0
2011-12-07,Andaman and Nicobar Islands,Nicobar Islands,31.4166,80.7797,56.43,4.5,0
2015-10-14,Andhra Pradesh,Northeast India,23.9401,81.7898,119.61,7.7,1
2009-09-26,Himachal Pradesh,Himalayan Belt,31.8236,88.5558,54.86,4.7,0
2021-05-13,Himachal Pradesh,Bhuj Region,23.1119,70.8903,53.52,4.5,0
2006-05-18,Tamil Nadu,Bangalore Region,18.2149,97.0713,115.55,5.8,1
2011-10-12,Andaman and Nicobar Islands,Northeast India,11.1469,82.05,69.04,8.4,1
2014-12-17,Manipur,Bhuj Region,32.307,93.4067,27.02,4.3,0
2019-04-03,Gujarat,Himalayan Belt,25.9431,93.6818,80.24,6.1,1
2008-12-11,Sikkim,Nicobar Islands,31.992,85.2194,54.71,7.7,1
2013-08-05,Meghalaya,Bhuj Region,14.1946,92.6044,115.02,4.2,0
2003-10-12,Manipur,Bangalore Region,26.9172,86.1057,106.39,7.6,1
2014-12-01,Gujarat,Koyna Region,12.8531,72.213,87.37,3.6,0
2013-01-16,Manipur,Himalayan Belt,32.2574,84.6385,58.82,3.3,0
2009-12-06,Kerala,Andaman Sea,8.1459,95.2024,27.76,8.2,1
2005-09-27,Sikkim,Himalayan Belt,27.8743,74.5656,7.25,5.5,1
2007-11-25,Andaman and Nicobar Islands,Koyna Region,18.0023,81.7209,83.86,3.2,0
2010-06-06,Andhra Pradesh,Delhi NCR,17.9591,83.3674,113.98,6.0,1
2018-07-23,Sikkim,Bangalore Region,15.8664,88.495,110.0,5.3,0
2007-08-24,Andhra Pradesh,Koyna Region,30.0463,77.129,112.47,6.6,1
2015-04-12,Kerala,Koyna Region,10.3852,92.0724,119.79,6.3,1
2013-05-09,Andaman and Nicobar Islands,Andaman Sea,16.8211,88.8054,51.45,6.9,1
2023-10-23,Uttarakhand,Bhuj Region,21.4248,69.9853,21.25,3.9,0
2004-03-30,Andaman and Nicobar Islands,Koyna Region,8.7853,94.8933,65.27,4.8,0
2007-05-22,Sikkim,Koyna Region,18.3268,69.4142,46.86,3.4,0
2000-11-05,Manipur,Delhi NCR,18.8767,83.8184,43.4,4.0,0
2009-03-31,Sikkim,Northeast India,33.1712,71.6891,18.9,7.2,1
2015-09-24,Karnataka,Koyna Region,25.0392,81.0849,87.69,5.7,1
2007-10-24,Maharashtra,Andaman Sea,34.2892,78.6845,10.35,7.8,1
2011-01-19,Tamil Nadu,Andaman Sea,33.6775,72.3033,97.04,5.7,1
2012-12-21,Manipur,Bangalore Region,8.9337,95.9062,117.38,3.5,0
2014-04-22,Meghalaya,Bangalore Region,27.1365,96.4776,94.37,8.4,1
2013-09-13,Rajasthan,Himalayan Belt,15.1082,69.9597,118.63,6.8,1
2004-06-22,Gujarat,Bhuj Region,28.6376,77.0318,91.38,4.7,0
2024-05-13,Himachal Pradesh,Nicobar Islands,17.1264,93.1337,84.56,7.8,1
2006-05-04,Sikkim,Bangalore Region,8.7761,83.7415,78.12,7.5,1
2016-04-29,Rajasthan,Bangalore Region,7.8807,84.047,77.81,7.2,1
2000-07-16,Sikkim,Andaman Sea,31.2401,87.4376,105.15,3.5,0
2021-05-03,Rajasthan,Northeast India,9.8955,87.0545,21.76,4.9,0
2015-01-17,Himachal Pradesh,Delhi NCR,21.3739,80.2378,118.95,7.8,1
2019-01-06,Andhra Pradesh,Koyna Region,35.4969,88.2164,37.49,6.2,1
2016-03-15,Uttarakhand,Andaman Sea,16.1516,81.2821,64.21,7.1,1
2013-03-13,Andaman and Nicobar Islands,Andaman Sea,19.0928,79.1472,109.95,7.5,1
2010-12-07,Nagaland,Bhuj Region,26.6608,82.4841,40.45,6.1,1
2017-08-16,Himachal Pradesh,Delhi NCR,11.8813,80.7427,74.93,7.1,1
2015-11-15,Kerala,Himalayan Belt,12.4858,76.7405,83.92,8.3,1
2010-05-03,Kerala,Delhi NCR,18.0537,71.9358,29.01,3.2,0
2021-05-15,Gujarat,Himalayan Belt,19.7448,73.8531,101.91,5.5,1
2010-06-02,Himachal Pradesh,Delhi NCR,12.7233,91.5101,85.89,7.5,1
2024-05-01,Meghalaya,Delhi NCR,20.1573,75.7027,61.03,3.4,0
2023-12-18,Andaman and Nicobar Islands,Bhuj Region,23.5138,75.8019,41.29,6.1,1
2021-06-23,Manipur,Bangalore Region,9.8298,94.3956,81.6,7.7,1
2015-10-23,Himachal Pradesh,Andaman Sea,32.4048,89.8665,51.68,5.7,1
2022-09-16,Tamil Nadu,Koyna Region,15.8866,76.1193,44.79,5.0,0
2014-08-31,Manipur,Himalayan Belt,13.9974,74.3027,91.27,3.3,0
2014-12-23,Uttarakhand,Bhuj Region,30.0907,91.4423,98.48,8.5,1
2012-07-01,Meghalaya,Himalayan Belt,26.893,73.4354,57.33,4.3,0
2009-04-26,Maharashtra,Bangalore Region,33.0682,83.0515,20.76,6.6,1
2013-02-20,Rajasthan,Andaman Sea,19.2172,84.6127,52.38,5.0,0
2007-10-13,Andhra Pradesh,Northeast India,16.7136,85.2602,18.3,5.1,0
2015-04-02,Andhra Pradesh,Koyna Region,24.4385,97.3066,25.26,6.6,1
2016-04-29,Andaman and Nicobar Islands,Nicobar Islands,25.1687,77.4437,58.72,4.0,0
2023-06-07,Tamil Nadu,Bhuj Region,26.5267,86.727,95.74,3.1,0
2021-07-31,Telangana,Koyna Region,17.1655,97.9289,84.24,5.2,0
2005-05-11,Maharashtra,Northeast India,29.7087,84.0609,92.98,7.4,1
2016-01-06,Andaman and Nicobar Islands,Andaman Sea,35.8832,89.4885,84.45,6.3,1
2000-05-05,Gujarat,Northeast India,31.8383,88.6067,63.58,5.3,0
2021-01-02,Maharashtra,Himalayan Belt,23.6632,80.1536,29.97,4.1,0
2022-08-15,Gujarat,Delhi NCR,16.7274,93.12,104.53,7.6,1
2010-12-06,Andhra Pradesh,Koyna Region,6.4187,95.2962,108.89,6.9,1
2005-02-28,Kerala,Himalayan Belt,21.4361,85.63,5.14,8.3,1
2016-05-06,Himachal Pradesh,Himalayan Belt,15.3976,78.3342,109.21,7.8,1
2013-12-24,Maharashtra,Bangalore Region,16.8196,89.4834,58.81,6.9,1
2002-01-29,Sikkim,Nicobar Islands,27.4517,77.9089,61.25,5.2,0
2016-07-22,Himachal Pradesh,Koyna Region,27.1059,89.7875,71.37,3.4,0
2007-12-02,Uttarakhand,Bangalore Region,18.0569,73.0574,81.95,5.1,0
2012-06-27,Karnataka,Himalayan Belt,12.6209,70.6853,88.27,4.6,0
2013-10-31,Manipur,Delhi NCR,6.8487,90.7299,58.84,3.1,0
2006-09-03,Rajasthan,Himalayan Belt,35.3599,96.0205,47.23,5.5,1
2009-01-07,Kerala,Andaman Sea,15.267,95.1165,82.64,3.1,0
2004-04-03,Assam,Bangalore Region,15.2771,95.5622,76.55,5.8,1
2020-04-21,Kerala,Northeast India,24.6925,97.1442,61.15,7.7,1
2018-10-15,Himachal Pradesh,Andaman Sea,35.6546,73.6082,41.07,6.3,1
2016-12-04,Meghalaya,Nicobar Islands,10.1103,70.4101,23.01,4.4,0
2007-11-08,Karnataka,Bangalore Region,19.3244,84.0925,117.59,6.2,1
2005-02-01,Maharashtra,Bangalore Region,12.1304,83.5907,86.19,3.9,0
2022-04-06,Manipur,Bhuj Region,31.5854,72.2795,108.86,8.4,1
2004-01-08,Nagaland,Bhuj Region,12.8094,95.2018,48.68,6.0,1
2001-07-24,Kerala,Himalayan Belt,22.8248,81.9798,5.33,8.2,1
2016-01-14,Maharashtra,Nicobar Islands,12.7198,76.3926,99.44,3.4,0
2003-12-04,Sikkim,Andaman Sea,29.4166,87.0967,18.62,4.7,0
2014-01-25,Gujarat,Andaman Sea,25.6828,88.3961,27.64,4.5,0
2011-01-23,Telangana,Delhi NCR,7.8417,94.6595,62.41,5.1,0
2000-08-20,Andaman and Nicobar Islands,Delhi NCR,27.4117,87.735,39.67,4.2,0
2014-07-15,Manipur,Andaman Sea,24.5007,71.3855,59.06,8.1,1
2019-10-20,Gujarat,Delhi NCR,27.9308,69.4475,84.74,8.4,1
2001-05-31,Andaman and Nicobar Islands,Bangalore Region,10.4196,82.0444,80.83,3.7,0
2021-11-08,Kerala,Bangalore Region,24.0355,94.0073,66.96,4.1,0
2003-08-19,Telangana,Nicobar Islands,9.2711,86.9647,42.91,4.8,0
2020-02-19,Uttarakhand,Bangalore Region,19.8715,94.8481,14.39,7.0,1
2022-07-18,Assam,Northeast India,19.2261,68.3051,107.9,4.7,0
2006-03-23,Manipur,Northeast India,33.9471,78.8165,32.17,3.5,0
2010-05-17,Assam,Himalayan Belt,22.8451,90.0453,27.1,3.5,0
2005-10-26,Meghalaya,Delhi NCR,34.0273,75.5491,103.78,3.2,0
2020-05-01,Meghalaya,Delhi NCR,31.6588,89.2668,9.39,3.5,0
2007-07-06,Maharashtra,Himalayan Belt,10.847,88.8108,9.74,8.2,1
2022-07-12,Andhra Pradesh,Bhuj Region,21.4554,82.6349,32.75,3.8,0
2013-09-11,Uttarakhand,Delhi NCR,20.5278,80.9195,46.61,6.5,1
2010-01-04,Telangana,Himalayan Belt,28.984,90.6141,112.57,4.7,0
2015-05-31,Tamil Nadu,Bangalore Region,29.0888,71.5539,12.78,3.4,0
2012-01-12,Andhra Pradesh,Koyna Region,16.9278,87.7907,50.44,6.6,1
2007-07-21,Karnataka,Koyna Region,24.0002,95.8518,65.7,6.3,1
2013-12-20,Gujarat,Himalayan Belt,26.7297,78.3526,95.48,3.9,0
2011-09-04,Manipur,Delhi NCR,14.9646,70.8716,40.88,4.3,0
2012-08-15,Sikkim,Delhi NCR,21.9718,78.0613,72.78,4.3,0
2009-03-23,Himachal Pradesh,Delhi NCR,6.4383,95.1794,56.56,7.0,1
2014-08-05,Meghalaya,Bangalore Region,28.7714,79.9771,6.18,5.0,0
2023-04-11,Kerala,Bangalore Region,17.1033,89.4249,116.15,4.4,0
2002-05-09,Karnataka,Himalayan Belt,27.3911,83.7994,87.06,3.6,0
2019-01-14,Himachal Pradesh,Nicobar Islands,30.3818,81.6591,57.66,7.0,1
2003-12-26,Karnataka,Delhi NCR,9.2667,90.473,57.94,3.8,0
2014-06-21,Tamil Nadu,Nicobar Islands,10.1871,88.3688,54.51,6.9,1
2005-07-03,Telangana,Bhuj Region,10.3836,69.1308,24.44,6.6,1
2023-01-25,Rajasthan,Nicobar Islands,15.0626,78.793,17.69,3.7,0
2016-08-13,Maharashtra,Bangalore Region,31.9821,85.8605,110.32,7.2,1
2004-09-22,Maharashtra,Bhuj Region,15.8835,83.0247,21.88,8.1,1
2011-01-07,Karnataka,Andaman Sea,32.4779,92.7783,73.99,5.1,0
2004-07-19,Karnataka,Andaman Sea,6.4338,85.4277,110.26,5.7,1
2021-07-16,Kerala,Delhi NCR,23.6792,79.4271,109.23,7.1,1
2000-10-23,Uttarakhand,Bhuj Region,15.7618,77.7086,118.04,5.7,1
2008-02-14,Uttarakhand,Delhi NCR,7.962,68.0235,50.04,5.4,0
2022-05-13,Tamil Nadu,Koyna Region,10.383,96.0508,91.39,3.2,0
2022-11-30,Maharashtra,Koyna Region,7.8574,84.5472,62.07,8.3,1
2012-08-05,Meghalaya,Koyna Region,16.1314,93.1652,44.67,6.6,1
2021-09-26,Himachal Pradesh,Bangalore Region,12.5291,85.5876,27.4,7.3,1
2023-07-10,Uttarakhand,Andaman Sea,13.6864,89.9995,34.02,3.0,0
2022-02-02,Andhra Pradesh,Koyna Region,6.1434,76.5364,50.24,4.8,0
2023-07-25,Rajasthan,Nicobar Islands,14.6524,97.5654,67.16,6.5,1
2000-12-08,Tamil Nadu,Himalayan Belt,18.6311,70.59,103.79,6.2,1
2008-01-18,Assam,Koyna Region,34.5916,96.2841,39.96,4.7,0
2003-02-15,Manipur,Northeast India,35.0886,90.6673,92.62,7.1,1
2015-08-05,Meghalaya,Nicobar Islands,31.8218,95.5215,9.95,6.5,1
2024-02-01,Meghalaya,Andaman Sea,10.4576,77.854,46.95,4.7,0
2003-01-03,Kerala,Delhi NCR,32.9276,72.6877,35.65,7.5,1
2023-03-27,Sikkim,Delhi NCR,21.1369,82.84,17.83,8.1,1
2005-06-17,Manipur,Delhi NCR,21.9654,83.3486,18.97,5.5,1
2014-05-09,Tamil Nadu,Koyna Region,11.815,96.6538,6.62,3.1,0
2021-01-21,Sikkim,Himalayan Belt,30.0347,82.2765,94.07,3.9,0
2012-11-04,Gujarat,Northeast India,24.6606,72.8799,11.7,6.0,1
2010-05-27,Nagaland,Delhi NCR,19.2268,88.1446,116.82,8.3,1
2004-06-03,Uttarakhand,Nicobar Islands,7.9808,77.5335,35.28,5.5,1
2005-05-13,Nagaland,Northeast India,13.2105,90.4753,22.89,5.5,1
